filename,width,height,class,xmin,ymin,xmax,ymax
17052_png_jpg.rf.778fa93012d286be9489eacfecc96a2d.jpg,512,512,pimple,310,293,337,310
17052_png_jpg.rf.778fa93012d286be9489eacfecc96a2d.jpg,512,512,spot,318,119,335,132
17052_png_jpg.rf.778fa93012d286be9489eacfecc96a2d.jpg,512,512,pimple,208,134,231,151
17052_png_jpg.rf.778fa93012d286be9489eacfecc96a2d.jpg,512,512,acne,211,181,227,197
17052_png_jpg.rf.778fa93012d286be9489eacfecc96a2d.jpg,512,512,spot,139,331,166,346
17052_png_jpg.rf.778fa93012d286be9489eacfecc96a2d.jpg,512,512,spot,171,302,187,317
36202_png_jpg.rf.79a18315015c75d755796cdd2ca2701b.jpg,512,512,spot,308,336,324,346
36202_png_jpg.rf.79a18315015c75d755796cdd2ca2701b.jpg,512,512,spot,309,282,322,297
36202_png_jpg.rf.79a18315015c75d755796cdd2ca2701b.jpg,512,512,spot,306,415,323,429
36202_png_jpg.rf.79a18315015c75d755796cdd2ca2701b.jpg,512,512,spot,275,419,289,433
36202_png_jpg.rf.79a18315015c75d755796cdd2ca2701b.jpg,512,512,spot,293,427,307,438
24812_png_jpg.rf.7abc58ea6ffd74880358ec282f96df51.jpg,512,512,spot,345,333,362,348
-77-_jpg.rf.7a5c436c19e93e4027b517e7f0ed6458.jpg,662,883,spot,363,270,378,282
-77-_jpg.rf.7a5c436c19e93e4027b517e7f0ed6458.jpg,662,883,pimple,358,253,371,265
-77-_jpg.rf.7a5c436c19e93e4027b517e7f0ed6458.jpg,662,883,pimple,424,489,440,504
-77-_jpg.rf.7a5c436c19e93e4027b517e7f0ed6458.jpg,662,883,spot,308,417,321,429
-77-_jpg.rf.7a5c436c19e93e4027b517e7f0ed6458.jpg,662,883,pimple,335,257,349,272
-77-_jpg.rf.7a5c436c19e93e4027b517e7f0ed6458.jpg,662,883,spot,259,223,269,231
-77-_jpg.rf.7a5c436c19e93e4027b517e7f0ed6458.jpg,662,883,spot,427,397,435,405
-77-_jpg.rf.7a5c436c19e93e4027b517e7f0ed6458.jpg,662,883,spot,271,392,283,406
-77-_jpg.rf.7a5c436c19e93e4027b517e7f0ed6458.jpg,662,883,spot,368,507,378,516
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,pimple,221,177,234,192
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,pimple,239,165,254,176
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,pimple,212,434,228,444
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,pimple,232,424,259,439
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,pimple,306,406,324,420
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,pimple,279,170,291,181
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,pimple,239,138,252,148
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,pimple,204,132,218,143
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,pimple,205,319,219,333
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,spot,306,343,322,358
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,spot,230,454,247,466
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,spot,171,419,191,435
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,spot,299,120,315,135
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,acne,157,168,174,176
31749_png_jpg.rf.7a3d9f2a52ddc6e92cbae7bd729fd3ba.jpg,512,512,acne,165,147,183,157
50930_png_jpg.rf.7a275028a51220b458e5cfd9d1861bf4.jpg,512,512,acne,164,103,181,113
50930_png_jpg.rf.7a275028a51220b458e5cfd9d1861bf4.jpg,512,512,spot,197,101,206,114
50930_png_jpg.rf.7a275028a51220b458e5cfd9d1861bf4.jpg,512,512,pimple,255,427,279,450
50930_png_jpg.rf.7a275028a51220b458e5cfd9d1861bf4.jpg,512,512,acne,239,347,252,360
19865_png_jpg.rf.784eb0fed274df1eafb2962e37db960c.jpg,512,512,spot,281,166,299,182
19865_png_jpg.rf.784eb0fed274df1eafb2962e37db960c.jpg,512,512,spot,269,119,286,132
19865_png_jpg.rf.784eb0fed274df1eafb2962e37db960c.jpg,512,512,spot,308,185,324,200
19865_png_jpg.rf.784eb0fed274df1eafb2962e37db960c.jpg,512,512,acne,259,143,273,158
19865_png_jpg.rf.784eb0fed274df1eafb2962e37db960c.jpg,512,512,spot,163,127,179,138
19865_png_jpg.rf.784eb0fed274df1eafb2962e37db960c.jpg,512,512,spot,281,276,293,289
14720_png_jpg.rf.77c3ee226bce74902431b19ccf678fd6.jpg,512,512,acne,201,132,219,155
14720_png_jpg.rf.77c3ee226bce74902431b19ccf678fd6.jpg,512,512,acne,259,226,276,240
14720_png_jpg.rf.77c3ee226bce74902431b19ccf678fd6.jpg,512,512,acne,170,278,179,285
14720_png_jpg.rf.77c3ee226bce74902431b19ccf678fd6.jpg,512,512,spot,247,282,256,290
21550_png_jpg.rf.77e4a2acb5c816ad4374a87bdd08de0d.jpg,512,512,acne,374,405,392,422
21550_png_jpg.rf.77e4a2acb5c816ad4374a87bdd08de0d.jpg,512,512,acne,317,399,336,414
21550_png_jpg.rf.77e4a2acb5c816ad4374a87bdd08de0d.jpg,512,512,acne,371,389,393,404
21550_png_jpg.rf.77e4a2acb5c816ad4374a87bdd08de0d.jpg,512,512,spot,367,325,381,342
21550_png_jpg.rf.77e4a2acb5c816ad4374a87bdd08de0d.jpg,512,512,spot,331,368,348,381
21550_png_jpg.rf.77e4a2acb5c816ad4374a87bdd08de0d.jpg,512,512,acne,390,213,408,230
21550_png_jpg.rf.77e4a2acb5c816ad4374a87bdd08de0d.jpg,512,512,acne,273,259,293,277
26799_png_jpg.rf.7863495162ed87134007bb2de3fe20e3.jpg,512,512,acne,289,89,303,106
26799_png_jpg.rf.7863495162ed87134007bb2de3fe20e3.jpg,512,512,acne,174,344,191,358
26799_png_jpg.rf.7863495162ed87134007bb2de3fe20e3.jpg,512,512,acne,214,448,227,459
26799_png_jpg.rf.7863495162ed87134007bb2de3fe20e3.jpg,512,512,spot,199,426,214,439
26799_png_jpg.rf.7863495162ed87134007bb2de3fe20e3.jpg,512,512,acne,272,209,284,220
26799_png_jpg.rf.7863495162ed87134007bb2de3fe20e3.jpg,512,512,acne,258,206,270,222
26799_png_jpg.rf.7863495162ed87134007bb2de3fe20e3.jpg,512,512,spot,181,405,193,417
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,spot,204,141,219,158
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,acne,192,153,202,163
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,acne,329,297,346,307
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,spot,156,392,171,406
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,pimple,273,424,289,440
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,pimple,259,434,273,455
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,spot,367,362,385,379
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,acne,349,359,363,373
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,acne,303,312,314,328
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,acne,216,342,238,354
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,acne,386,318,399,329
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,acne,352,317,370,332
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,acne,212,458,229,472
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,acne,178,410,194,424
17326_png_jpg.rf.784b4b1a64a21e3d6014103dc341045e.jpg,512,512,acne,249,454,262,468
35414_png_jpg.rf.790627012913e44283877b773bd3ae3b.jpg,512,512,acne,308,401,322,414
35414_png_jpg.rf.790627012913e44283877b773bd3ae3b.jpg,512,512,acne,371,329,395,350
14670_png_jpg.rf.780e47897df4d2ffa11cdc4d9900526f.jpg,512,512,acne,186,280,204,296
11298_png_jpg.rf.7b5f59cb61bc7705b8fd32b2aa88e87a.jpg,512,512,acne,326,304,344,323
11298_png_jpg.rf.7b5f59cb61bc7705b8fd32b2aa88e87a.jpg,512,512,spot,216,110,235,130
11298_png_jpg.rf.7b5f59cb61bc7705b8fd32b2aa88e87a.jpg,512,512,acne,270,284,280,295
26777_png_jpg.rf.7b587af3938b6d5c3ba47f4e4e377e79.jpg,512,512,acne,185,362,201,377
26777_png_jpg.rf.7b587af3938b6d5c3ba47f4e4e377e79.jpg,512,512,acne,165,377,181,390
26777_png_jpg.rf.7b587af3938b6d5c3ba47f4e4e377e79.jpg,512,512,acne,353,287,365,304
26777_png_jpg.rf.7b587af3938b6d5c3ba47f4e4e377e79.jpg,512,512,acne,320,365,337,377
21869_png_jpg.rf.7bbae09bc848b2642b48173bfa3e4ec8.jpg,512,512,pimple,393,293,404,312
21869_png_jpg.rf.7bbae09bc848b2642b48173bfa3e4ec8.jpg,512,512,pimple,139,339,164,366
21869_png_jpg.rf.7bbae09bc848b2642b48173bfa3e4ec8.jpg,512,512,spot,153,382,165,395
21869_png_jpg.rf.7bbae09bc848b2642b48173bfa3e4ec8.jpg,512,512,acne,337,472,354,485
48256_png_jpg.rf.7c0f532e31fd5db5cc5c65caf5426929.jpg,512,512,acne,273,132,283,140
48256_png_jpg.rf.7c0f532e31fd5db5cc5c65caf5426929.jpg,512,512,spot,121,243,130,253
15003_png_jpg.rf.7bfeb95f6d7942f9e3f35a68576c7520.jpg,512,512,acne,323,153,338,167
15003_png_jpg.rf.7bfeb95f6d7942f9e3f35a68576c7520.jpg,512,512,acne,216,180,234,193
15003_png_jpg.rf.7bfeb95f6d7942f9e3f35a68576c7520.jpg,512,512,acne,281,142,292,153
15003_png_jpg.rf.7bfeb95f6d7942f9e3f35a68576c7520.jpg,512,512,acne,308,153,317,166
15940_png_jpg.rf.7b5a1ee94ab8de4b75dc91c195cb2186.jpg,512,512,spot,285,451,301,465
15940_png_jpg.rf.7b5a1ee94ab8de4b75dc91c195cb2186.jpg,512,512,spot,148,321,167,337
15940_png_jpg.rf.7b5a1ee94ab8de4b75dc91c195cb2186.jpg,512,512,spot,284,167,298,176
15940_png_jpg.rf.7b5a1ee94ab8de4b75dc91c195cb2186.jpg,512,512,spot,200,139,219,154
15940_png_jpg.rf.7b5a1ee94ab8de4b75dc91c195cb2186.jpg,512,512,spot,245,107,261,122
28466_png_jpg.rf.7921bb2dab22e1b96046e4e9ee56424c.jpg,512,512,pimple,163,382,179,401
28466_png_jpg.rf.7921bb2dab22e1b96046e4e9ee56424c.jpg,512,512,acne,336,446,353,460
28466_png_jpg.rf.7921bb2dab22e1b96046e4e9ee56424c.jpg,512,512,spot,358,309,370,326
28466_png_jpg.rf.7921bb2dab22e1b96046e4e9ee56424c.jpg,512,512,spot,344,370,354,388
28466_png_jpg.rf.7921bb2dab22e1b96046e4e9ee56424c.jpg,512,512,spot,359,331,372,343
28466_png_jpg.rf.7921bb2dab22e1b96046e4e9ee56424c.jpg,512,512,spot,130,180,147,195
24105_png_jpg.rf.7c57865f6583222af1af0b2214534355.jpg,512,512,acne,214,280,229,300
24105_png_jpg.rf.7c57865f6583222af1af0b2214534355.jpg,512,512,spot,254,251,273,273
24105_png_jpg.rf.7c57865f6583222af1af0b2214534355.jpg,512,512,acne,269,153,283,167
24105_png_jpg.rf.7c57865f6583222af1af0b2214534355.jpg,512,512,spot,256,426,279,441
Leela-Chatterjee-is-a-Homemaker_-other-occupation-d_jpg.rf.7c4028fcf4585c6386a543b8128bef3a.jpg,514,514,spot,247,332,261,345
Leela-Chatterjee-is-a-Homemaker_-other-occupation-d_jpg.rf.7c4028fcf4585c6386a543b8128bef3a.jpg,514,514,spot,379,416,390,426
Leela-Chatterjee-is-a-Homemaker_-other-occupation-d_jpg.rf.7c4028fcf4585c6386a543b8128bef3a.jpg,514,514,spot,263,332,272,345
Leela-Chatterjee-is-a-Homemaker_-other-occupation-d_jpg.rf.7c4028fcf4585c6386a543b8128bef3a.jpg,514,514,spot,332,459,347,479
Leela-Chatterjee-is-a-Homemaker_-other-occupation-d_jpg.rf.7c4028fcf4585c6386a543b8128bef3a.jpg,514,514,acne,376,295,385,303
Leela-Chatterjee-is-a-Homemaker_-other-occupation-d_jpg.rf.7c4028fcf4585c6386a543b8128bef3a.jpg,514,514,spot,143,325,154,334
face-teenage-girl-pimples-face-teenage-girl-pimples-close-up-gray-background-225437302_jpg.rf.7c809a009f8056ff3bbe60d79f6dbef4.jpg,800,533,pimple,349,189,366,200
face-teenage-girl-pimples-face-teenage-girl-pimples-close-up-gray-background-225437302_jpg.rf.7c809a009f8056ff3bbe60d79f6dbef4.jpg,800,533,acne,415,313,435,328
face-teenage-girl-pimples-face-teenage-girl-pimples-close-up-gray-background-225437302_jpg.rf.7c809a009f8056ff3bbe60d79f6dbef4.jpg,800,533,spot,420,302,437,312
face-teenage-girl-pimples-face-teenage-girl-pimples-close-up-gray-background-225437302_jpg.rf.7c809a009f8056ff3bbe60d79f6dbef4.jpg,800,533,acne,428,334,439,345
face-teenage-girl-pimples-face-teenage-girl-pimples-close-up-gray-background-225437302_jpg.rf.7c809a009f8056ff3bbe60d79f6dbef4.jpg,800,533,acne,310,281,322,294
face-teenage-girl-pimples-face-teenage-girl-pimples-close-up-gray-background-225437302_jpg.rf.7c809a009f8056ff3bbe60d79f6dbef4.jpg,800,533,acne,276,289,298,304
face-teenage-girl-pimples-face-teenage-girl-pimples-close-up-gray-background-225437302_jpg.rf.7c809a009f8056ff3bbe60d79f6dbef4.jpg,800,533,spot,300,325,315,337
face-teenage-girl-pimples-face-teenage-girl-pimples-close-up-gray-background-225437302_jpg.rf.7c809a009f8056ff3bbe60d79f6dbef4.jpg,800,533,spot,251,355,262,370
face-teenage-girl-pimples-face-teenage-girl-pimples-close-up-gray-background-225437302_jpg.rf.7c809a009f8056ff3bbe60d79f6dbef4.jpg,800,533,spot,416,375,427,388
face-teenage-girl-pimples-face-teenage-girl-pimples-close-up-gray-background-225437302_jpg.rf.7c809a009f8056ff3bbe60d79f6dbef4.jpg,800,533,spot,410,477,427,489
36023-2-_png_jpg.rf.7d00541ecbbd19e4bc7266130a48c647.jpg,512,512,acne,225,132,247,151
36023-2-_png_jpg.rf.7d00541ecbbd19e4bc7266130a48c647.jpg,512,512,acne,312,151,325,160
Abbas-Uddin-Khan-is-a-Private-tutor-from-Har_jpg.rf.7c79e4a6512980ad22c4ce16751e629f.jpg,514,514,spot,336,427,351,442
Abbas-Uddin-Khan-is-a-Private-tutor-from-Har_jpg.rf.7c79e4a6512980ad22c4ce16751e629f.jpg,514,514,acne,182,374,196,390
19237_png_jpg.rf.7c88df36416d893af9da3e6384323951.jpg,512,512,spot,141,370,158,386
19237_png_jpg.rf.7c88df36416d893af9da3e6384323951.jpg,512,512,acne,158,374,170,384
19237_png_jpg.rf.7c88df36416d893af9da3e6384323951.jpg,512,512,acne,282,455,300,470
43127_png_jpg.rf.7da4a9da6a022ef48e67c8fa809b2801.jpg,512,512,acne,246,160,260,171
43127_png_jpg.rf.7da4a9da6a022ef48e67c8fa809b2801.jpg,512,512,spot,179,192,190,201
36032_png_jpg.rf.7e0ce425d5fbfe40e37cb1cfd3f82b9c.jpg,512,512,acne,171,285,187,298
36032_png_jpg.rf.7e0ce425d5fbfe40e37cb1cfd3f82b9c.jpg,512,512,acne,202,305,217,314
36032_png_jpg.rf.7e0ce425d5fbfe40e37cb1cfd3f82b9c.jpg,512,512,acne,230,232,250,245
36032_png_jpg.rf.7e0ce425d5fbfe40e37cb1cfd3f82b9c.jpg,512,512,spot,292,426,306,442
36032_png_jpg.rf.7e0ce425d5fbfe40e37cb1cfd3f82b9c.jpg,512,512,spot,297,413,323,426
36032_png_jpg.rf.7e0ce425d5fbfe40e37cb1cfd3f82b9c.jpg,512,512,spot,375,285,387,300
36032_png_jpg.rf.7e0ce425d5fbfe40e37cb1cfd3f82b9c.jpg,512,512,spot,350,290,365,305
36032_png_jpg.rf.7e0ce425d5fbfe40e37cb1cfd3f82b9c.jpg,512,512,spot,285,333,305,347
20696_png_jpg.rf.7dd50f8936bc9fd646aef07edef6557b.jpg,512,512,pimple,255,178,268,189
20696_png_jpg.rf.7dd50f8936bc9fd646aef07edef6557b.jpg,512,512,spot,207,175,222,186
20696_png_jpg.rf.7dd50f8936bc9fd646aef07edef6557b.jpg,512,512,spot,322,144,335,158
20696_png_jpg.rf.7dd50f8936bc9fd646aef07edef6557b.jpg,512,512,pimple,189,110,207,122
20696_png_jpg.rf.7dd50f8936bc9fd646aef07edef6557b.jpg,512,512,spot,338,137,349,147
20696_png_jpg.rf.7dd50f8936bc9fd646aef07edef6557b.jpg,512,512,spot,226,101,241,115
20696_png_jpg.rf.7dd50f8936bc9fd646aef07edef6557b.jpg,512,512,spot,298,421,308,433
20696_png_jpg.rf.7dd50f8936bc9fd646aef07edef6557b.jpg,512,512,spot,80,224,92,234
51285_png_jpg.rf.7e5ce94ade0d3bc9d7f57cdc23aa8f8b.jpg,512,512,acne,241,179,256,191
51285_png_jpg.rf.7e5ce94ade0d3bc9d7f57cdc23aa8f8b.jpg,512,512,acne,283,171,296,184
51285_png_jpg.rf.7e5ce94ade0d3bc9d7f57cdc23aa8f8b.jpg,512,512,spot,242,470,258,484
51285_png_jpg.rf.7e5ce94ade0d3bc9d7f57cdc23aa8f8b.jpg,512,512,spot,155,322,167,335
stock-photo-woman-with-problem-skin_jpg.rf.7e21165e2534898df5d565c0f545e188.jpg,1023,878,acne,500,323,520,344
stock-photo-woman-with-problem-skin_jpg.rf.7e21165e2534898df5d565c0f545e188.jpg,1023,878,spot,441,228,463,251
stock-photo-woman-with-problem-skin_jpg.rf.7e21165e2534898df5d565c0f545e188.jpg,1023,878,spot,408,235,427,255
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,acne,1094,1442,1162,1494
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,acne,1642,1701,1691,1735
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,acne,1639,1939,1673,1960
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1041,1543,1069,1575
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1037,1642,1057,1659
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,acne,1732,1737,1763,1762
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1730,1800,1761,1825
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1677,1755,1701,1776
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1092,1768,1124,1793
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1113,1805,1136,1831
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1547,1994,1574,2025
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1086,1638,1112,1665
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1006,1603,1028,1620
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1763,1737,1789,1763
pexels-anna-nekrashevich-6475984_jpg.rf.7e7d6b1b71b6b0266e586fd7e1cfa5ca.jpg,2700,4047,spot,1751,1671,1785,1694

Nanita-Giri-is-a-Student-Class-7-from-Kusu_jpg.rf.7e0f4fb0a9b4fa00c0ea557d1488a822.jpg,514,514,spot,314,316,329,328
42069_png_jpg.rf.7effa7b22b820de77a32ee98f03ff6a1.jpg,512,512,acne,203,313,217,326
42069_png_jpg.rf.7effa7b22b820de77a32ee98f03ff6a1.jpg,512,512,spot,170,192,182,205
42069_png_jpg.rf.7effa7b22b820de77a32ee98f03ff6a1.jpg,512,512,spot,240,273,256,285
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,pimple,252,210,269,227
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,spot,244,168,259,182
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,pimple,266,153,286,176
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,pimple,234,210,250,223
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,acne,285,446,298,458
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,acne,317,428,329,440
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,pimple,191,455,204,469
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,spot,225,130,238,141
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,spot,229,158,241,172
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,acne,388,448,403,463
15054_png_jpg.rf.7f0fd3373e32ea821af5ace5c2dc5022.jpg,512,512,spot,245,131,259,143
13139_png_jpg.rf.7f1dcf6897e9608984672516386128ad.jpg,512,512,pimple,298,313,318,332
13139_png_jpg.rf.7f1dcf6897e9608984672516386128ad.jpg,512,512,acne,223,442,241,456
13139_png_jpg.rf.7f1dcf6897e9608984672516386128ad.jpg,512,512,spot,196,408,213,420
13139_png_jpg.rf.7f1dcf6897e9608984672516386128ad.jpg,512,512,spot,250,216,261,233
12085_png_jpg.rf.7f24bb73e437f583240a47b4ae938d11.jpg,512,512,acne,128,320,150,337
12085_png_jpg.rf.7f24bb73e437f583240a47b4ae938d11.jpg,512,512,acne,243,143,261,152
12085_png_jpg.rf.7f24bb73e437f583240a47b4ae938d11.jpg,512,512,spot,235,177,250,196
12085_png_jpg.rf.7f24bb73e437f583240a47b4ae938d11.jpg,512,512,spot,216,177,232,197
39810_png_jpg.rf.7ee12066aaa75e28162a3557221a1845.jpg,512,512,spot,364,340,379,358
39810_png_jpg.rf.7ee12066aaa75e28162a3557221a1845.jpg,512,512,spot,379,328,401,346
39810_png_jpg.rf.7ee12066aaa75e28162a3557221a1845.jpg,512,512,pimple,284,464,303,478
51770_png_jpg.rf.7f42cb258169ad7121e8a0bc905e2ce1.jpg,512,512,acne,269,121,284,134
51770_png_jpg.rf.7f42cb258169ad7121e8a0bc905e2ce1.jpg,512,512,acne,213,143,229,159
51770_png_jpg.rf.7f42cb258169ad7121e8a0bc905e2ce1.jpg,512,512,spot,278,170,292,183
16062_png_jpg.rf.7f444c0fb9cffaff1f23519433a7486b.jpg,512,512,pimple,244,232,256,243
16062_png_jpg.rf.7f444c0fb9cffaff1f23519433a7486b.jpg,512,512,pimple,252,415,268,430
16062_png_jpg.rf.7f444c0fb9cffaff1f23519433a7486b.jpg,512,512,pimple,321,316,336,328
16062_png_jpg.rf.7f444c0fb9cffaff1f23519433a7486b.jpg,512,512,spot,345,362,355,373
35752_png_jpg.rf.7f4b44b64e0f468f4862a5040f740eca.jpg,512,512,acne,281,332,304,344
35752_png_jpg.rf.7f4b44b64e0f468f4862a5040f740eca.jpg,512,512,spot,278,308,302,328
35752_png_jpg.rf.7f4b44b64e0f468f4862a5040f740eca.jpg,512,512,acne,251,268,264,284
46471_png_jpg.rf.7f6aa5c2e4647d429c7340c582bf50b4.jpg,512,512,pimple,258,200,275,214
38291_png_jpg.rf.7fabc432d81e41e43e02ddb6ac1f617b.jpg,512,512,acne,249,162,269,178
38291_png_jpg.rf.7fabc432d81e41e43e02ddb6ac1f617b.jpg,512,512,acne,218,186,235,198
38291_png_jpg.rf.7fabc432d81e41e43e02ddb6ac1f617b.jpg,512,512,acne,281,130,294,146
38291_png_jpg.rf.7fabc432d81e41e43e02ddb6ac1f617b.jpg,512,512,acne,294,135,317,153
38291_png_jpg.rf.7fabc432d81e41e43e02ddb6ac1f617b.jpg,512,512,acne,328,164,348,177
38291_png_jpg.rf.7fabc432d81e41e43e02ddb6ac1f617b.jpg,512,512,acne,349,165,365,181
Wakhil-Mondal-is-a-Daily-wage-labourer-from_jpg.rf.7fda1c7ecc4d353286ba425c0a732fbf.jpg,514,514,acne,212,152,228,163
Wakhil-Mondal-is-a-Daily-wage-labourer-from_jpg.rf.7fda1c7ecc4d353286ba425c0a732fbf.jpg,514,514,spot,360,299,371,310
Wakhil-Mondal-is-a-Daily-wage-labourer-from_jpg.rf.7fda1c7ecc4d353286ba425c0a732fbf.jpg,514,514,spot,371,306,384,318
Wakhil-Mondal-is-a-Daily-wage-labourer-from_jpg.rf.7fda1c7ecc4d353286ba425c0a732fbf.jpg,514,514,acne,373,289,381,297
23049-2-_png_jpg.rf.7fabaf7ad265d33bcb35e2b299e13afd.jpg,512,512,acne,366,339,380,353
23049-2-_png_jpg.rf.7fabaf7ad265d33bcb35e2b299e13afd.jpg,512,512,spot,222,103,237,114
23049-2-_png_jpg.rf.7fabaf7ad265d33bcb35e2b299e13afd.jpg,512,512,acne,285,148,295,158
23049-2-_png_jpg.rf.7fabaf7ad265d33bcb35e2b299e13afd.jpg,512,512,acne,339,456,346,466
01186_png_jpg.rf.7fdffe27b02957dc46d50e05d3ac571d.jpg,512,512,spot,136,315,152,331
01186_png_jpg.rf.7fdffe27b02957dc46d50e05d3ac571d.jpg,512,512,acne,260,420,271,430
01186_png_jpg.rf.7fdffe27b02957dc46d50e05d3ac571d.jpg,512,512,spot,328,122,345,136
01186_png_jpg.rf.7fdffe27b02957dc46d50e05d3ac571d.jpg,512,512,spot,219,435,241,456
01186_png_jpg.rf.7fdffe27b02957dc46d50e05d3ac571d.jpg,512,512,spot,138,339,159,360
01186_png_jpg.rf.7fdffe27b02957dc46d50e05d3ac571d.jpg,512,512,spot,345,301,362,332
01186_png_jpg.rf.7fdffe27b02957dc46d50e05d3ac571d.jpg,512,512,spot,322,364,335,382
01186_png_jpg.rf.7fdffe27b02957dc46d50e05d3ac571d.jpg,512,512,spot,133,285,149,297
35900_png_jpg.rf.7fe8b32cefd228be2e697068ec83579e.jpg,512,512,spot,125,313,139,329
35900_png_jpg.rf.7fe8b32cefd228be2e697068ec83579e.jpg,512,512,spot,124,369,137,382
